piece_id,barre_ratio,avg_chord_stretch,max_chord_stretch,avg_position_shift,fret_change_rate,avg_fret,p90_fret,high_position_ratio,open_string_ratio,p90_chord_stretch,shift_rate,max_position_shift,std_position_shift,fret_entropy,max_avg_chord_stretch_window,p95_position_shift_window,avg_stretch_velocity_beats,p90_stretch_velocity_beats,avg_position_shift_speed_beats,max_position_shift_speed_beats,arpeggio_density,avg_string_jump,max_string_jump,string_entropy,chord_ratio,polyphonic_arpeggio_intensity_beats,avg_polyphony,total_notes,tempo_bpm,log_total_notes,repetition_ratio,max_note_density_window,true_label,predicted_label
24 Piezas Sudamericanas: 24. Milonga||Jorge Cardoso,0.53325415,-0.7944952,0.1876391,0.76589864,0.46881115,-0.29161444,-0.77286357,0.056460045,0.5238272,-0.43473873,0.9176901,0.53270984,0.05189747,-0.2968127,-0.34785298,0.77938294,-0.58430773,-0.7818835,0.29219908,0.517026,-0.5133818,-0.92206997,-0.30751386,0.49682987,0.6790559,0.811953,0.36223033,-0.7052659,-0.348175,-0.36021528,0.3705544,0.346933,3,4
24 Piezas Sudamericanas: 8. Polo Margariteno||Jorge Cardoso,0.53325415,-0.79146284,0.1876391,0.7547671,0.43233177,-0.2939897,-0.77286357,0.04419647,0.76810557,-0.43473873,0.46197313,0.9539453,-0.59197444,-0.46095398,-0.14309329,0.43694556,-0.49787578,-0.6361623,0.78955835,0.71821284,-0.502729,-0.9002866,-0.30751386,0.8204261,0.76868683,0.41721392,0.3933675,-0.44818068,-0.94139224,0.0010828371,0.39570534,0.32976085,5,4
A Fancy||John Dowland,0.53075004,-0.79074943,0.25045702,0.6741765,0.45038575,-0.435287,-0.7868644,0.034616597,0.3727916,-0.43473873,0.6870913,0.26727733,0.5391573,-0.6738725,-0.27604237,0.8230538,-0.52535045,-0.6361623,0.7933917,0.517026,-0.45921755,-0.20619881,-0.30751386,0.58760816,0.50996566,0.7555443,0.3117757,-0.4357348,-0.42739615,0.013247758,0.38302425,0.3401815,6,5
A mi madre (Sonatina)||Agustin Barrios Mangore,0.52544487,-0.8032633,0.25045702,0.73449683,0.280912,0.15477063,-0.7343202,0.115042605,0.81388485,-0.5587727,0.76995534,0.9539453,-0.3776607,0.25280002,-0.14309329,0.42698848,-0.67877036,-0.9284716,0.40895933,0.9998855,-0.4706417,-0.57075536,-0.30751386,0.41167173,0.78324383,0.5858334,0.36733788,0.42536205,-0.48030353,0.5013085,0.5052543,0.34288636,5,6
Adagio from Pathetique Sonata||Ludwig van Beethoven,0.51819587,-0.7967932,0.3112345,0.6286209,0.17652053,-0.18460894,-0.75806755,0.062405758,0.8480522,-0.5587727,0.20140667,0.45203677,0.40627995,-0.11445216,-0.2326185,0.830794,-0.6573758,-0.87383,0.5620045,0.87289476,-0.4578502,-0.15752204,-0.63572717,0.41658023,-0.030811597,0.9953805,0.1611397,0.34191528,-0.7398195,0.466968,0.46704188,0.39661154,5,5
Aires Andaluces||Agustin Barrios Mandore,0.49768466,-0.8013295,0.42512783,0.6723912,0.19544747,-0.018320387,-0.75036234,0.08356784,0.78267175,-0.5587727,0.643553,0.60473895,0.20445585,0.09219521,-0.039578315,0.7659013,-0.6224962,-0.83348596,0.65437716,0.98526806,-0.4415426,-0.26349702,-0.48872474,0.3565962,0.50699896,0.8039768,0.23560773,0.97028905,-0.9548016,0.79962265,0.50862795,0.35721576,6,6
Aires Mudejares||Agustin Barrios Mandore,0.53325415,-0.7755429,-0.008145033,0.7891861,0.58257294,-0.080414526,-0.75806755,0.09690303,0.5499801,-0.13426557,0.9289878,0.72300494,-0.14558403,-0.12579317,-0.50947064,0.71478486,-0.4425149,-0.42452785,-0.37773746,0.9938902,-0.4933957,-0.7269563,-0.30751386,-0.25260496,0.8888651,0.6439778,0.4505561,-0.9016427,-0.85739917,-0.92884344,0.4014128,0.33882692,5,3
"Allegretto, Op. 38 no. 13||Napoleon Coste",0.52870965,-0.79765767,0.5269819,0.64596206,0.19929713,-0.47093388,-0.8000996,0.031700876,0.1968561,-0.43473873,0.41250452,0.53270984,0.3757678,-0.6911228,0.5362727,0.79788417,-0.51195496,-0.6361623,0.8811891,0.43148085,-0.47036412,-0.009115861,-0.63572717,0.52723294,0.040021844,0.7845648,0.065072514,-0.63750637,-0.8386986,-0.23745607,0.41696668,0.33882692,2,4
"Allegretto, Op. 60 no. 8||Fernando Sor",0.53325415,-0.7890172,0.12324779,0.66304004,0.44152638,-0.5456721,-0.8000996,0.025767619,-0.38490978,-0.43473873,0.9398224,-0.15154974,0.577916,-0.8927345,-0.3390762,0.88241106,-0.47648704,-0.53879166,0.9144956,0.06086945,-0.51902324,-0.90281534,-0.48872474,-0.1253724,0.35745645,0.2817444,0.31173483,-0.9154187,-0.8889265,-0.969227,0.3705544,0.32109132,0,0
"Allegro in D Major, Op. 50 no. 26||Mauro Giuliani",0.53325415,-0.78652614,0.1876391,0.7050759,0.4521767,-0.44013453,-0.7868644,0.03609634,-0.02606606,-0.5587727,0.81783354,0.6680698,0.33332628,-0.7053952,-0.14309329,0.7951995,-0.4982127,-0.64496285,0.5633569,0.5933557,-0.45997006,-0.4036136,-0.48872474,0.17502147,0.69352096,0.84787685,0.35048023,-0.79904485,-0.6732896,-0.5877703,0.3844489,0.34962365,2,3
"Allemande, BWV 996||J.S. Bach",0.53325415,-0.79512364,0.1876391,0.6896094,0.44716167,-0.25985172,-0.77286357,0.050740823,0.7766702,-0.43473873,0.7802163,0.45203677,0.4561118,-0.21415602,-0.36679074,0.84535855,-0.60130095,-0.7818835,0.6169235,0.47537628,-0.46684635,-0.3474472,-0.30751386,0.4560269,0.5574581,0.8738189,0.338927,-0.76719403,-0.50055593,-0.50124156,0.3865829,0.3487274,4,4
Alman||Robert Johnson,0.53325415,-0.7892512,0.1876391,0.64594275,0.44246024,-0.45775765,-0.7868644,0.032370906,0.316402,-0.43473873,0.2110003,0.1483845,0.58726406,-0.65911084,-0.27604237,0.85164267,-0.514341,-0.6361623,0.74071646,0.32921228,-0.46278843,-0.4323179,-0.30751386,0.5748441,0.50787365,0.87862474,0.28861877,-0.82750726,-0.50055593,-0.6744287,0.37313482,0.34603488,3,3
"Andante, Op. 241 no. 5||Ferdinando Carulli",0.53325415,-0.78127944,0.057801683,0.6541622,0.39979476,-0.5303492,-0.8000996,0.025767619,-0.35783494,-0.29168147,0.78297615,-0.15154974,0.60148984,-0.89010197,-0.4346119,0.88241106,-0.46476188,-0.53879166,0.8714809,0.10204736,-0.50480175,-0.86831164,-0.48872474,0.71449447,0.17512287,0.6281894,0.28367525,-0.8890436,-0.7398195,-0.88642913,0.3705544,0.32976085,0,1
Andantino in C; Op. 35 no. 2||Fernando Sor,0.53325415,-0.78696907,0.12324779,0.6210168,0.31105036,-0.5134873,-0.8000996,0.025767619,-0.07334082,-0.37960345,0.16361177,-0.15154974,0.62959796,-0.8716748,-0.27604237,0.88241106,-0.4891917,-0.53879166,0.88070035,0.12931496,-0.50281817,-0.11947354,-0.74762833,0.31889257,-0.5392164,0.83504254,0.14851917,-0.90260255,-0.7398195,-0.931917,0.3705544,0.33566085,0,0
"Andantino, Op. 44 no. 9||Fernando Sor",0.53325415,-0.7958246,0.1876391,0.65939295,0.19187798,-0.51477844,-0.7935758,0.025767619,-0.54543525,-0.43473873,0.90914726,-0.046029743,0.5155714,-0.8220856,-0.27604237,0.87109244,-0.48756966,-0.53879166,0.91519123,0.0746255,-0.45250028,-0.011599825,-0.63572717,-0.47135255,-0.3582621,0.54786444,0.10703005,-0.90228355,-0.82215506,-0.93089896,0.394436,0.323835,0,0
"Andantino, Op. 6 no. 8||Fernando Sor",0.53325415,-0.80074835,0.1876391,0.6160382,0.18368137,-0.4576887,-0.7935758,0.025767619,0.60212046,-0.43473873,0.027519131,0.025041768,0.6018655,-0.7253801,-0.27604237,0.8742063,-0.5130105,-0.58961517,0.9133398,0.11570296,-0.4578502,0.24241674,-0.63572717,0.16113326,-0.64413154,0.8201284,-0.087494016,-0.83126205,-0.7398195,-0.6865316,0.37468788,0.33701867,2,1
Be Thou With Me (Bist du bei  mir)||J.S. Bach,0.53325415,-0.78541756,0.12324779,0.65675116,0.38205865,-0.45958585,-0.7935758,0.02993551,0.082480974,-0.43473873,0.48652574,0.16572283,0.5659209,-0.7388165,-0.35577938,0.86413264,-0.4760308,-0.5664304,0.87992895,0.18322892,-0.46769816,-0.37973958,-0.30751386,0.7191306,-0.01712989,0.5960748,0.22851096,-0.8484629,-0.7398195,-0.74384993,0.37708426,0.3302156,6,1
Branle||Jean-Baptiste Besard,0.50849587,-0.79436857,0.1876391,0.6582059,0.18525673,-0.43669173,-0.7868644,0.028043512,0.24891807,-0.43473873,0.31008068,0.13968034,0.561254,-0.7716181,-0.27604237,0.8230538,-0.52535045,-0.6361623,0.7933917,0.517026,-0.44913992,0.21001756,-0.63572717,0.8168015,-0.46430776,0.7555443,-0.08742913,-0.85871977,-0.7398195,-0.77931815,0.3705544,0.3401815,1,1
Branle Gay||Jean Baptiste Besard,0.53325415,-0.7755429,-0.008145033,0.6485641,0.543831,-0.4884612,-0.7935758,0.025767619,0.00394688,-0.13426557,-0.3118944,-0.046029743,0.6090279,-0.8106762,-0.50947064,0.87109244,-0.4425149,-0.42452785,0.8809983,0.12931496,-0.43055058,0.20242378,-0.82875335,-0.9001355,0.65750355,0.42959434,0.3583279,-0.9102626,-0.9115804,-0.95519674,0.3705544,0.32566106,0,0
Cancion de la Hilandera||Agustin Barrios Mangore,0.53325415,-0.77929413,0.12324779,0.60146296,0.14982246,-0.04468375,-0.76556677,0.077214845,0.91024566,-0.29168147,-0.025500787,0.36322257,0.28663686,-0.20521,-0.27604237,0.8230538,-0.52535045,-0.6361623,0.7933917,0.517026,-0.4582346,-0.68367726,-0.30751386,-0.99844974,0.85176593,0.7555443,0.42779177,-0.5450535,-0.5937201,-0.106346,0.59750915,0.3401815,4,3
"Canzonetta from the String Quartet, Op. 12||Felix Mendelssohn",0.53325415,-0.7998696,0.25045702,0.66205657,0.29310608,-0.18294765,-0.75806755,0.06972503,0.7894288,-0.5587727,0.3188139,0.60473895,0.37427273,-0.041063987,-0.29205075,0.78414285,-0.5808544,-0.7818835,0.74529827,0.5563634,-0.4666294,-0.16323367,-0.30751386,0.55908227,0.030733231,0.9449831,0.15835509,-0.6947492,-0.5937201,-0.33927166,0.38760743,0.3536488,4,4
Choros No. 1||Heitor Villa-Lobos,0.51087064,-0.8034299,0.25045702,0.63135475,0.103504516,-0.37517765,-0.7868644,0.037329175,0.7213911,-0.43473873,0.24242254,0.45203677,0.46097544,-0.44133407,-0.30789712,0.85584635,-0.61403203,-0.7818835,0.7864608,0.47537628,-0.47912934,-0.21203129,-0.48872474,0.6548512,-0.16083337,0.99631244,-0.0889202,-0.10904783,-0.6732896,0.25299543,0.40425217,0.36387572,4,4
Cinco Piezas para guitarra: I. Campero||Astor Piazzolla,0.53325415,-0.80553603,0.3112345,0.74517286,0.4359294,0.0725284,-0.75036234,0.105422735,0.87880117,-0.5587727,0.895985,0.6680698,0.13506237,0.16228718,-0.14309329,0.73790544,-0.5610308,-0.71675986,0.79010946,0.5563634,-0.47908434,-0.5484922,-0.30751386,0.63043195,0.56453115,0.606678,0.3008276,-0.24853086,-0.6876084,0.16536391,0.38318065,0.33927864,5,6
Cinco Piezas para guitarra: IV. Triston||Astor Piazzolla,0.3958739,-0.8115931,0.25045702,0.60078305,-0.11260937,0.05132221,-0.75036234,0.10206713,0.80922604,-0.5587727,0.28470448,0.4232975,0.3435983,0.11591912,-0.14309329,0.81906486,-0.52298504,-0.58961517,0.9223904,0.38544255,-0.39993617,0.37776724,-0.74762833,0.72996145,-0.79136294,0.9547441,-0.4526993,-0.32420564,-0.5937201,0.109841175,0.5189342,0.33701867,6,4
Contemplacion||Agustin Barrios Mandore,0.5326232,-0.81279474,0.3112345,0.6601586,0.14714636,0.21135926,-0.7424477,0.13084753,0.89673644,-0.66200185,0.21135014,0.9539453,-0.22534437,0.023070473,-0.27604237,0.8230538,-0.52535045,-0.6361623,0.7933917,0.517026,-0.46003693,-0.8473731,-0.30751386,-0.992684,0.8787907,0.7555443,0.4397568,0.96916187,-0.5937201,0.79788065,0.5958083,0.3401815,6,6
Dance de las hachas (Dance of the Axes)||Gaspar Sanz,0.53325415,-0.7897445,0.12324779,0.63158196,0.47540087,-0.5293834,-0.8000996,0.025767619,-0.0033702126,-0.43473873,-0.26781282,-0.15154974,0.6245525,-0.84358764,-0.39920574,0.88241106,-0.47134846,-0.53879166,0.9034473,0.10204736,-0.43443167,0.02827421,-0.74762833,0.22024757,0.544388,0.3561965,0.30081737,-0.9111423,-0.90211385,-0.9576992,0.3705544,0.322921,0,0
Dance of the Miller from The Three-Cornered Hat||Manuel de Falla,0.33328623,-0.7973155,0.1876391,0.5496391,-0.14778467,-0.36027193,-0.7799616,0.040572207,0.536864,-0.43473873,-0.57343906,0.36322257,0.5234842,-0.48606616,-0.14309329,0.82927096,-0.63475245,-0.7818835,0.85791814,0.76761734,-0.4102046,0.3450905,-0.63572717,0.8279016,-0.37553948,0.9990923,-0.48833582,0.9339152,-0.8386986,0.75636744,0.58125305,0.42586535,3,4
Danza Guarani||Agustin Barrios Mandore,0.49812764,-0.79701066,0.1876391,0.72293824,0.16734877,0.07079377,-0.7343202,0.109844685,0.76918566,-0.43473873,0.8692592,0.79092926,-0.119061425,-0.03752132,-0.27604237,0.71478486,-0.6508924,-0.9100465,0.070532314,0.996848,-0.42680964,-0.31526804,-0.30751386,0.54319626,0.012256873,0.9698375,0.2049721,-0.8247791,-0.6732896,-0.66573155,0.52429146,0.35810587,5,4
Dos Temas Populares Cubanos - Les Yeux Sorciers - Ojos Brujos||Leo Brouwer,0.5290494,-0.7895664,0.1876391,0.6845063,0.19380589,-0.35609236,-0.77286357,0.045384713,0.27020302,-0.43473873,0.81070995,0.6680698,0.21236318,-0.37753305,-0.27604237,0.7648873,-0.52863604,-0.6361623,0.7461876,0.9646938,-0.4420527,-0.34031597,-0.30751386,0.80108625,-0.1524133,0.88511914,0.14031021,-0.6425792,-0.39414945,-0.24573466,0.4676171,0.3523085,4,4
Douze Etudes - Etude No. 10||Heitor Villa-Lobos,0.53325415,-0.792955,0.12324779,0.7624788,0.356881,-0.11160378,-0.75806755,0.077171184,0.5827909,-0.43473873,0.9551066,0.7701013,0.14910983,-0.14627734,-0.27604237,0.8149952,-0.56388843,-0.7818835,0.33522514,0.47537628,-0.41319594,0.21507059,-0.30751386,0.7213411,0.6603143,0.86174864,0.27758417,0.42536205,-0.6351872,0.5013085,0.43429363,0.3643184,6,6
Douze Etudes - Etude No. 6||Heitor Villa-Lobos,0.5105115,-0.84414566,0.88052374,0.77271104,0.06830644,-0.064917155,-0.75036234,0.07390896,0.80815446,-0.9978122,0.98282975,0.68729115,-0.008649997,0.13689017,0.68477964,0.75241977,-0.7266998,-0.95998293,0.47416192,0.6051642,-0.48704883,-0.8895095,-0.48872474,0.6729434,-0.59900856,0.9992857,-0.3123643,-0.06470882,-0.7398195,0.277819,0.39218682,0.37445453,4,5
Einleitende Etuden (Introductory Studies); Op. 60 no. 14||Fernando Sor,0.53325415,-0.79116046,0.5269819,0.61273175,0.20996249,-0.54643786,-0.8000996,0.02700952,-0.5146187,-0.39366382,-0.26781282,-0.010507257,0.5821242,-0.87330437,0.0647932,0.8681082,-0.47844324,-0.53879166,0.9106081,0.15638843,-0.4806501,-0.22061734,-0.48872474,0.5320861,-0.22552761,0.5932705,0.12806149,-0.8953521,-0.8386986,-0.9080707,0.3772393,0.32976085,0,0
Einleitende Etuden (Introductory Studies); Op. 60 no. 24||Fernando Sor,0.53325415,-0.8042553,0.36956844,0.67131066,0.42863816,-0.460273,-0.8000996,0.027767407,0.576434,-0.5587727,0.49394357,0.11344312,0.517997,-0.7473693,-0.14309329,0.85876614,-0.5066947,-0.58961517,0.7913762,0.23606272,-0.5162914,-0.72578245,-0.48872474,-0.79805154,0.6357294,0.5407455,0.33960882,-0.8430818,-0.7398195,-0.72560304,0.37842223,0.32976085,1,1
Einleitende Etuden (Introductory Studies); Op. 60 no. 3||Fernando Sor,0.53325415,-0.7755429,-0.008145033,0.7104422,0.64857036,-0.47471744,-0.79686093,0.025767619,0.21789145,-0.13426557,0.88769895,-0.046029743,0.60188,-0.83173627,-0.50947064,0.87109244,-0.4425149,-0.42452785,0.8805003,0.12931496,-0.45603955,-0.26117224,-0.63572717,-0.9626756,0.8888651,0.17505716,0.4505561,-0.90511894,-0.92415893,-0.9398263,0.37544107,0.32017556,0,1
Einleitende Etuden (Introductory Studies); Op. 60 no. 5||Fernando Sor,0.53325415,-0.8247773,0.3112345,0.66352606,0.5310971,-0.53747094,-0.8000996,0.0266229,-0.49026868,-0.7059329,0.6037795,0.060527515,0.53612256,-0.84981406,0.13373359,0.85876614,-0.64900106,-0.8092399,0.869266,0.15638843,-0.48896793,-0.90466887,-0.30751386,-0.3466618,0.8753091,0.30049822,0.4429068,-0.87043,-0.8386986,-0.8206276,0.3921129,0.3247483,0,1
El Delirio||Antonio Cano,0.52980393,-0.79592746,0.25045702,0.63222706,0.20137873,-0.11190918,-0.75806755,0.06938826,0.8551229,-0.43473873,0.22581942,0.81007266,0.11272688,-0.021868557,-0.27604237,0.8230538,-0.52535045,-0.6361623,0.7933917,0.517026,-0.45985264,-0.7817907,-0.30751386,-0.947672,0.84630793,0.7555443,0.41430497,0.96210456,-0.7275074,0.7878056,0.5835546,0.3401815,4,6
Endecha||Francisco Tarrega,0.42598075,-0.80314714,0.1876391,0.67329204,0.12415211,0.017380305,-0.75036234,0.104862,0.8861077,-0.5587727,0.44327587,0.13095444,0.47468132,-0.016722372,-0.30547005,0.8545309,-0.54586,-0.6535956,0.86709243,0.17431028,-0.42883322,0.35358688,-0.82875335,0.6920941,-0.33638474,0.9598187,-0.13043165,-0.9035535,-0.3364031,-0.9349323,0.41226184,0.34333664,2,3
Estilo Uruguayo||Agustin Barrios Mangore,0.50842,-0.7982409,0.1876391,0.6327198,0.2463219,-0.21304077,-0.76556677,0.060076073,0.86127794,-0.43473873,0.07052365,0.53270984,0.48638433,-0.22335018,-0.29432458,0.830794,-0.5619159,-0.6361623,0.73407173,0.71821284,-0.4152622,-0.089019716,-0.63572717,0.5522264,0.2610193,0.78658146,0.21267477,-0.6746716,-0.7014117,-0.30134243,0.47405347,0.34378675,2,4
Estudio Inconcluso||Agustin Barrios Mandore,0.53325415,-0.7884703,0.25045702,0.6338043,0.3799704,-0.3001277,-0.77286357,0.053539317,0.54764694,-0.43473873,0.4427151,0.21708743,0.4920284,-0.28599492,-0.34930992,0.86004615,-0.549744,-0.7818835,0.746907,0.3616622,-0.4472812,0.049331613,-0.74762833,-0.5222647,0.70751905,0.79657215,0.3780837,-0.8354622,-0.8386986,-0.70024985,0.44225484,0.3451361,2,2
Etude||Mauro Giuliani,0.53325415,-0.78581333,0.12324779,0.66705596,0.469581,-0.50796235,-0.8000996,0.026334247,-0.09364416,-0.43473873,0.20758666,0.93029255,0.30331418,-0.80625856,-0.33023995,0.5162968,-0.4775109,-0.53879166,0.8667252,0.49648684,-0.46680763,-0.3791926,-0.30751386,0.7832532,0.6310409,0.514355,0.34409153,-0.8175027,-0.8386986,-0.6429379,0.37276945,0.3283956,3,2
"Etude, Op. 38 no. 23||Napoleon Coste",0.53325415,-0.78682214,0.1876391,0.65787965,0.4012713,-0.3867244,-0.7868644,0.038390394,0.3452216,-0.43473873,0.5637426,0.53270984,0.49051118,-0.5002219,-0.27604237,0.8008305,-0.5331908,-0.7818835,0.6943303,0.517026,-0.52330476,-0.7965699,-0.63572717,0.16561384,0.3559759,0.9083495,0.29748955,-0.11922506,-0.92415893,0.24711798,0.37388682,0.3514142,4,3
"Etude, Op. 60 no. 19||Matteo Carcassi",0.53325415,-0.7804446,0.12324779,0.58951813,0.37356833,-0.5227686,-0.8000996,0.034532715,-0.5682776,-0.29168147,-0.51135206,0.45203677,0.5244365,-0.8053465,-0.39920574,0.8149952,-0.48478863,-0.6361623,0.8199191,0.43148085,-0.5239762,-0.66180164,-0.74762833,-0.83129615,0.8150819,0.7537562,0.41373798,-0.72458404,-0.7685406,-0.40079188,0.3705544,0.34243596,2,0
