piece_id,barre_ratio,avg_chord_stretch,max_chord_stretch,avg_position_shift,fret_change_rate,avg_fret,p90_fret,high_position_ratio,open_string_ratio,p90_chord_stretch,shift_rate,max_position_shift,std_position_shift,fret_entropy,max_avg_chord_stretch_window,p95_position_shift_window,avg_stretch_velocity_beats,p90_stretch_velocity_beats,avg_position_shift_speed_beats,max_position_shift_speed_beats,arpeggio_density,avg_string_jump,max_string_jump,string_entropy,chord_ratio,polyphonic_arpeggio_intensity_beats,avg_polyphony,total_notes,tempo_bpm,log_total_notes,repetition_ratio,max_note_density_window,true_label,predicted_label
Petite Piece||Wolfgang Amadeus Mozart,0.6921383,-0.9249302,-0.10460857,0.958375,0.66694105,-0.88381225,0.4148319,0.37111455,0.6529052,0.58874923,0.8781378,-0.50201225,-0.075054616,-0.99465257,-0.4130706,-0.45335662,-0.5571678,-0.6349663,0.70797503,0.94399583,-0.5804683,0.8970237,-0.6899881,-0.9801989,0.24153192,0.7690844,0.4244234,-0.5859035,-0.8145127,-0.80694216,0.6818116,0.17048506,3,2
Pictures at an Exhibition: Promenade (Pg. 11)||Modest Mussorgsky,0.93562263,-0.4401362,0.003630144,0.9124736,0.648935,-0.8106581,-0.6894819,0.37279698,0.99922025,-0.3014697,0.9049516,-0.31518692,0.05827659,-0.98118174,-0.3868944,-0.055896252,-0.8661993,-0.7230891,0.7223602,0.94399583,0.9214682,0.94648844,-0.6899881,-0.29315156,-0.03849088,0.91786516,0.5988769,-0.42871568,-0.7789964,-0.5197543,0.35739225,0.10866876,17,9
Preludio No. 1||Francisco Tarrega,0.6991708,-0.6872004,0.003630144,0.8701929,0.67221725,-0.775176,-0.99232537,0.39728698,0.9681121,-0.3014697,0.9247644,0.8778798,0.56762266,-0.93964875,-0.4150073,0.4122949,-0.87374556,-0.7926363,0.7794216,0.9270868,-0.45653298,0.6818966,-0.6460644,-0.15370812,0.36186457,0.88445294,0.48721638,-0.53816676,-0.8177677,-0.7100853,0.35739225,0.09618792,5,9
Romance||Anonymous,0.6695935,-0.98233056,-0.21042451,0.9464438,0.70396256,-0.72253585,-0.99232537,0.42682528,-0.74265444,0.9900569,0.8901264,0.90133595,0.5359249,-0.9745867,-0.46950096,0.972111,-0.061118506,-0.52650595,0.7157383,0.94399583,0.9015026,-0.91455686,-0.6460644,-0.9927987,0.71192527,0.3159437,0.26265708,-0.60212487,-0.85165393,-0.841424,0.3739695,0.42161903,5,6
Rondo||Napoleon Coste,0.6203081,-0.8846262,-0.10460857,0.9237014,0.67623717,-0.8722747,-0.2000332,0.37801176,0.50804436,0.58874923,0.9074464,0.12445487,0.24019979,-0.983594,-0.4328613,-0.008226209,-0.85229033,-0.8462748,0.80914354,0.91094095,0.32090324,0.8281088,-0.54389864,-0.98468393,0.42585135,0.9595807,0.44261384,-0.49079657,-0.7590936,-0.6223075,0.43825492,-0.22741367,5,7
"Rondo, Op. 241 no. 34||Ferdinando Carulli",0.5700743,-0.96456933,-0.15797003,0.9643007,0.70803356,-0.89967597,0.4148319,0.37111455,-0.9452348,0.9305712,0.8728,-0.50201225,-0.14295557,-0.99687725,-0.45572272,-0.6257355,-0.6083179,-0.7230891,0.74170697,0.92363095,0.71474886,-0.8383222,-0.59740007,-0.99274063,0.61099285,0.8446481,0.3034955,-0.35215,-0.6975304,-0.4101927,0.3738142,-0.23933983,4,0
Sarabande||George Frideric Handel,0.74247724,-0.9622693,-0.05063791,0.9538305,0.69367015,-0.88447714,0.4148319,0.37111455,0.05856207,0.9305712,0.8750279,-0.6176934,-0.12186612,-0.9950948,-0.44734907,-0.60020435,-0.21170649,-0.58333045,0.6980208,0.94399583,0.7918234,0.43625093,-0.54389864,-0.05520388,0.3732407,0.40921438,0.37248072,-0.60836554,-0.8145127,-0.8548224,0.42674392,0.42161903,5,8
"Sonata I, BWV 1001: i. Adagio||J.S. Bach",0.7212006,-0.8130878,-0.05063791,0.8804068,0.7114769,-0.801768,-0.6894819,0.3762844,0.9976895,-0.3014697,0.9141939,0.12445487,0.27949744,-0.96621895,-0.4130706,0.45653054,-0.7352408,-0.7230891,0.7869304,0.92363095,0.19490182,0.72302073,-0.59740007,-0.94487333,0.6733691,0.74753314,0.3135309,-0.3591884,-0.6795925,-0.41957918,0.41354722,0.046000417,12,9
Sonata II: BWV 1003: iv. Allegro||J.S. Bach,0.5700743,-0.98233056,-0.21042451,0.6575759,0.74075407,0.87494123,-0.99999994,0.5253305,0.9999713,0.9900569,0.9522396,0.6652647,0.4860906,-0.41287404,-0.46950096,0.7172791,-0.061118506,-0.52650595,0.9297309,0.8597835,0.38026562,0.5727484,-0.59740007,-0.99999386,0.76350754,0.53443474,0.23089322,0.009028398,-0.7590936,-0.050059818,0.3868234,0.08367678,13,18
"Sonata in A Major, L 238/ K 208||Domenico Scarlatti",0.6249828,-0.86770445,0.11178387,0.9128556,0.7091403,-0.81258816,-0.9035394,0.3870376,0.8934952,-0.3014697,0.91903806,0.81466573,0.43512684,-0.95233727,-0.29045552,0.45653054,-0.91541916,-0.8462748,0.8408292,0.89625597,0.75977874,-0.89785016,-0.54389864,-0.6357072,0.6543272,0.6760401,0.29693043,-0.4213802,-0.6899459,-0.5085004,0.5094878,-0.21541888,5,6
"Studio in Si Minore, Op. 35 no. 22||Fernando Sor",0.67253584,-0.9737291,-0.10460857,0.9400863,0.67477053,-0.80793303,-0.2000332,0.37354502,0.99733025,0.9305712,0.87535983,-0.100257404,-0.108152755,-0.98774743,-0.4130706,-0.5641637,-0.22552465,-0.6349663,0.7271449,0.94399583,0.95128447,-0.898594,-0.59740007,-0.9992358,0.33030203,0.78583056,0.4150056,-0.4169522,-0.7789964,-0.5017897,0.35739225,0.14589107,3,4
"Study in E Minor, Op. 35 no. 18||Fernando Sor",0.7058635,0.8117509,0.7291566,-0.9423306,0.6731755,-0.69744015,-1.0,0.3915348,-0.109802045,-1.0,0.95644766,0.9999693,0.9999984,-0.99211496,-0.26114964,0.99999803,-0.9795273,-0.98022324,0.94210553,0.31893924,0.8883052,-0.85113686,-0.6460644,0.3062925,-0.057888504,0.85521185,0.47662953,-0.51223785,-0.8145127,-0.66097784,0.43974277,0.19486848,3,6
Study No. 6||Fernando Sor,0.5700743,-0.9622693,-0.10460857,0.94579047,0.71569055,-0.8627029,-0.2000332,0.37111455,0.8224603,0.9305712,0.89209235,-0.21026118,0.11634149,-0.99040097,-0.44172257,-0.120145336,-0.391052,-0.6349663,0.7199329,0.93993145,0.9270535,-0.99851876,-0.54389864,-0.5914831,0.7361189,0.29774615,0.24595344,-0.5356178,-0.8145127,-0.7051439,0.39391,0.36841923,2,5
"Study, Op. 139 no. 5||Mauro Giuliani",0.8729008,-0.8769425,-0.05063791,0.91733813,0.6595303,-0.8329199,-0.9035394,0.38807353,0.041366085,0.58874923,0.9122836,0.7493512,0.43067104,-0.97091436,-0.42175615,0.60923016,-0.6434103,-0.69447625,0.77457803,0.90628064,-0.17674665,0.94040793,-0.54389864,-0.30379176,0.31270483,0.88003564,0.50981283,-0.4701399,-0.8145127,-0.5866738,0.59022826,-0.054818727,3,11
"Study, Op. 48 no. 23||Mauro Giuliani",0.6748581,-0.6494986,-0.05063791,-0.03631508,0.7130207,-0.5451575,-0.99787813,0.4083897,0.9948985,-0.20930748,0.9243587,0.99993956,0.99997175,-0.9296375,-0.38357687,0.9999965,-0.91754866,-0.8462748,0.95119315,-0.8049817,0.8329073,-0.8228573,-0.54389864,-0.99053764,0.74443644,0.6055071,0.26062545,-0.45252204,-0.7789964,-0.55749434,0.4641236,-0.09244899,8,2
"Study, Op. 60 no. 13||Matteo Carcassi",0.5700743,-0.96456933,-0.15797003,0.54659855,0.67610574,-0.8047448,-0.97244203,0.39201644,-0.99233437,0.95267993,0.9215419,0.9999693,0.99989617,-0.98803306,-0.4130706,0.45653054,-0.7352408,-0.7230891,0.7869304,0.92363095,0.6846225,-0.9023514,-0.54389864,-0.9999999,0.75820845,0.74753314,0.23618062,-0.5168457,-0.71463466,-0.6695167,0.87421316,0.046000417,5,3
"Study, Op. 60 no. 17||Matteo Carcassi",0.6368731,-0.892712,-0.10460857,-0.80621153,0.7074572,-0.49956965,-1.0,0.41378483,0.55345184,0.58874923,0.94984186,0.9999693,0.99999875,-0.89095616,-0.43700713,0.99999845,-0.89418936,-0.8265418,0.98713994,-0.8923386,0.8714766,-0.99846816,-0.54389864,-0.88191426,0.7134853,0.62588525,0.27938685,-0.49011666,-0.7789964,-0.62110955,0.55404353,-0.17905581,6,1
"Study, Op. 60 no. 20||Matteo Carcassi",0.5700743,-0.98233056,-0.21042451,0.8698103,0.7125278,-0.7861233,-0.99232537,0.40499902,0.45852548,0.9900569,0.932902,0.97356176,0.8691756,-0.95281523,-0.46950096,0.9583081,-0.061118506,-0.52650595,0.78198385,0.8914212,0.8953633,-0.9900916,-0.54389864,-0.94933933,0.7641048,0.2538827,0.23054712,-0.46102405,-0.9184384,-0.5714393,0.36979192,0.44213876,11,11
"Study, Op. 60 no. 24||Matteo Carcassi",0.76619136,-0.5401549,0.16504095,0.841281,0.6635539,-0.7789148,-0.9035394,0.38867357,0.9669699,-0.3014697,0.93030125,0.99983305,0.9096042,-0.9388786,-0.36852595,0.9999079,-0.9944967,-0.917291,0.8958355,0.7648953,0.22728099,0.8635747,-0.54389864,-0.9343892,0.55792826,0.96286577,0.43428776,-0.20470254,-0.7789964,-0.2388682,0.6861646,-0.42886114,10,14
"Study, Op. 60 no. 4||Matteo Carcassi",0.5700743,-0.96456933,-0.15797003,0.9197876,0.7281772,-0.6958511,-0.99232537,0.41421437,0.9281581,0.95267993,0.90045923,0.90133595,0.6415929,-0.9108525,-0.44172257,0.7172791,-0.6083179,-0.6901965,0.8376094,0.8597835,0.7598474,-0.90551424,-0.59740007,-0.9999974,0.75727725,0.65420604,0.23575754,-0.5426038,-0.8145127,-0.71874547,0.43878967,0.058579102,5,9
"Suite 2 for Cello, BWV 1008: i. Prelude||J.S. Bach",0.6622556,-0.71677786,0.6434211,0.773737,0.71299434,-0.6704233,-0.99787813,0.41055602,0.990926,-0.3014697,0.91444486,0.9999693,0.9907359,-0.8384246,0.12107207,0.99999845,-0.97202015,-0.917291,0.8981433,0.8907607,0.5523577,0.39230922,-0.6460644,-0.9462152,0.69405335,0.7715349,0.290854,-0.12725973,-0.6899459,-0.16410762,0.43552586,-0.14219685,7,15
"Suite 2 for Cello, BWV 1008: iv. Sarabande||J.S. Bach",0.7300313,-0.9310041,-0.05063791,0.9302823,0.68830776,-0.8575383,-0.6894819,0.372959,0.8370978,0.58874923,0.8966405,0.28615892,0.20679092,-0.97726905,-0.43464035,-0.07964953,-0.6352847,-0.7230891,0.7798754,0.92363095,0.6510773,0.19988161,-0.54389864,-0.29400092,0.47429207,0.8123108,0.39050108,-0.5207717,-0.66354024,-0.676856,0.46327487,0.046000417,6,9
"Suite 3 for Cello, BWV 1009: ii. Allemande||J.S. Bach",0.6541802,-0.89811605,-0.05063791,0.9047641,0.69977146,-0.71783173,-0.99787813,0.39978212,0.99608743,0.58874923,0.9109054,0.97356176,0.43203396,-0.91382146,-0.38357687,0.7633911,-0.95835954,-0.8462748,0.8379985,0.89625597,0.022308612,0.5057316,-0.59740007,-0.9156949,0.5773337,0.6844873,0.32048985,-0.24549259,-0.66354024,-0.28198457,0.58793855,-0.0044203857,8,12
"Suite 6 for Cello, BWV 1012: i . Prelude||J.S. Bach",0.58412087,-0.9363,0.057876825,0.89699954,0.72151107,-0.74103415,-0.97244203,0.39899194,0.96925706,0.58874923,0.91715413,0.948623,0.47055033,-0.9177598,-0.32222217,0.45653054,-0.51265705,-0.7230891,0.7794608,0.92363095,0.70226234,-0.20143437,-0.59740007,-0.32355005,0.7207019,0.35471582,0.25647327,0.21255407,-0.83027875,0.09261485,0.4242287,0.09618792,8,14
"Suite 6 for Cello, BWV 1012: iii.  Courante||J.S. Bach",0.5700743,-0.98233056,-0.21042451,0.8809548,0.74047786,-0.77145785,-0.6894819,0.3814203,0.9969521,0.9900569,0.9212006,0.12445487,0.30778295,-0.9671204,-0.46950096,0.08362506,-0.061118506,-0.52650595,0.8419135,0.89625597,0.25141385,0.32706517,-0.54389864,-0.47943208,0.7641048,0.426441,0.23054712,-0.30423275,-0.60540277,-0.3495246,0.4085257,0.10866876,6,12
"Suite 6 for Cello, BWV 1012: iv.  Sarabande||J.S. Bach",0.9601251,-0.84981185,-0.05063791,0.9064065,0.6562348,-0.7649008,-0.97244203,0.39687732,0.98334765,-0.3014697,0.9206022,0.81466573,0.51017356,-0.94261223,-0.40723807,0.6463831,-0.51313365,-0.6814903,0.6959389,0.94399583,0.44573975,0.8645091,-0.54389864,-0.5931786,0.29233864,0.5465683,0.48822588,-0.48602447,-0.7590936,-0.61393595,0.6897928,0.34641683,5,13
Suite en La Mayor: Granduque II||Gaspar Sanz,0.62474054,-0.94140106,-0.05063791,0.9230187,0.71968514,-0.85708076,-0.2000332,0.37163562,0.739127,0.58874923,0.8960937,-0.21026118,0.13808313,-0.9935024,-0.42750394,-0.018451624,-0.49675125,-0.7230891,0.7417374,0.9345747,-0.10840352,0.919206,-0.6899881,-0.9961334,0.62606585,0.42360213,0.3146168,-0.48602447,-0.73766273,-0.61393595,0.38326725,0.35746762,6,6
"Suite for Solo Violoncello, BWV 1009: Gigue||J.S. Bach",0.7041274,-0.89691013,-0.05063791,0.92115337,0.6800148,-0.7502016,-0.97244203,0.3922022,0.9869853,0.58874923,0.9063791,0.43305564,0.3482189,-0.94333726,-0.38357687,0.45653054,-0.80777293,-0.7230891,0.8141198,0.89625597,0.13000518,0.4782372,-0.54389864,-0.97568524,0.5755656,0.6003717,0.3224264,-0.21326454,-0.7974443,-0.24768521,0.77387494,-0.1049393,7,10
Suite in D Minor: v. Gavotte||Robert de Visee,0.67355525,-0.91741383,-0.05063791,0.9296927,0.6658387,-0.86242926,0.4148319,0.37111455,0.85504705,0.58874923,0.9070084,-0.21026118,0.13681355,-0.9920957,-0.43565544,-0.29571992,-0.45944288,-0.6349663,0.71016824,0.94399583,0.8781493,0.837969,-0.59740007,-0.9758128,0.22200973,0.67427516,0.4581443,-0.60041,-0.8332825,-0.8377525,0.56817347,0.3126918,4,10
"Suite IV, BWV 1006a: i. Prelude||J.S. Bach",0.5996012,-0.8624898,0.057876825,0.8814477,0.7252271,-0.6167759,-0.99787813,0.41272503,0.9963263,0.58874923,0.9244382,0.6652647,0.39277205,-0.86386055,-0.40333113,0.7365646,-0.96929413,-0.8462748,0.8697647,0.89625597,0.8578425,-0.953925,-0.54389864,-0.23652306,0.7281623,0.7076192,0.25258827,0.556457,-0.7789964,0.29923603,0.37559393,-0.14219685,15,14
Suite Populaire Bresilienne: 4.  Gavotta - Choro||Heitor Villa-Lobos,0.91917235,-0.8871217,0.003630144,0.88550717,0.655489,-0.7557861,-0.97244203,0.39735663,0.8898757,0.58874923,0.9272068,0.86428094,0.34266406,-0.9291268,-0.4172161,0.8645577,-0.6537057,-0.7230891,0.7702898,0.9311065,0.032231756,0.97589,-0.6899881,-0.63197833,0.17926665,0.93608266,0.5657193,0.6196148,-0.71463466,0.3367851,0.48922944,-0.042235266,8,17
"Suite, BWV 995: i. Prelude||J.S. Bach",0.6675337,-0.9021567,0.003630144,0.8815111,0.7127537,-0.75008124,-0.97244203,0.39956743,0.98484117,0.58874923,0.9143743,0.90133595,0.40370193,-0.8851151,-0.38357687,0.6522981,-0.82734245,-0.8462748,0.86239636,0.89625597,0.41222182,0.40925854,-0.54389864,-0.9194077,0.64794064,0.7848806,0.30676675,0.6118326,-0.6899459,0.33210662,0.43974277,-0.22741367,13,15
"Suite, BWV 996: i. Praeludio||J.S. Bach",0.8354868,-0.8553567,0.003630144,0.9178394,0.6498704,-0.8057893,-0.6894819,0.38207382,0.9786721,0.58874923,0.9208419,0.43305564,0.3819639,-0.9608109,-0.39102724,0.28377163,-0.96269506,-0.8462748,0.8412846,0.89625597,0.047662742,0.93399966,-0.6460644,0.24240702,0.34228617,0.98690426,0.47611234,0.100900814,-0.7590936,0.017540205,0.7558277,-0.7566195,12,14
Tarantella||Agustin Barrios Mandore,0.81880856,-0.88171434,-0.05063791,0.9067272,0.67832416,-0.7050399,-0.99232537,0.40312102,0.9902145,0.58874923,0.9164427,0.99821603,0.61154807,-0.8362945,-0.38357687,0.9994726,-0.67411697,-0.7230891,0.75573903,0.93198985,0.6411704,-0.081170425,-0.54389864,0.4820072,0.53291583,0.6692027,0.38356912,0.4096538,-0.7789964,0.2132645,0.5466627,-0.029638395,7,18
The Round Battle Galliard||John Dowland,0.8020097,-0.88092136,-0.05063791,0.92648286,0.6499923,-0.87755275,-0.2000332,0.3733183,-0.026552394,-0.3014697,0.91523075,0.12445487,0.30210555,-0.99375707,-0.42463434,0.08362506,-0.7661153,-0.7926363,0.75339925,0.9345747,-0.061908305,0.78896064,-0.59740007,-0.3932242,0.35503888,0.9079173,0.5368671,-0.55076414,-0.78654593,-0.7348655,0.63121617,-0.16681989,4,3
The Squirrel's Toy||Francis Cutting,0.7559996,-0.9558045,-0.05063791,0.9156793,0.6747279,-0.8610462,-0.2000332,0.37765908,0.022029769,0.78965086,0.8708552,-0.7116608,-0.039755657,-0.99059176,-0.4130706,0.45653054,-0.7352408,-0.7230891,0.7869304,0.92363095,-0.24464993,0.9781734,-0.729357,-0.9858019,0.22200973,0.74753314,0.47015205,-0.6426803,-0.8582106,-0.92832386,0.35739225,0.046000417,2,1
Tombeau de M. Mouton (Allemande)||Robert de Visee,0.7534498,-0.8741286,-0.05063791,0.89803225,0.67375785,-0.7816543,-0.97244203,0.39419377,0.9615916,0.58874923,0.91214,0.99993956,0.87279207,-0.9504203,-0.42271647,0.99998575,-0.6848488,-0.7230891,0.77315944,0.92363095,0.59641,0.47728848,-0.54389864,0.22073594,0.5236986,0.7347475,0.43158492,-0.4581993,-0.7049618,-0.5667783,0.5350243,0.008192736,9,16
"Traumerei from Kinderscenen, Op. 15||Robert Schumann",0.846384,-0.5719722,0.003630144,0.7805432,0.6606695,-0.07218076,-0.9999877,0.47246513,0.99810636,-0.3014697,0.94679916,0.948623,0.8549455,-0.6536,-0.40658793,0.97427386,-0.87196493,-0.7926363,0.91778535,0.6704113,-0.3155797,0.9377183,-0.6460644,-0.43087906,0.42947635,0.8733091,0.47926107,-0.46102405,-0.6899459,-0.5714393,0.6301252,0.046000417,8,15
Tres pequenas Piezas para Guitarra: III. Pequena sevillana||Joaquin Rodrigo,0.99008644,-0.92388994,0.003630144,0.9334956,0.6277825,-0.85127705,-0.2000332,0.37813953,0.9316624,0.58874923,0.90077424,0.948623,0.31474507,-0.98728496,-0.35327935,0.08362506,-0.89667636,-0.8462748,0.8044724,0.89625597,-0.39745805,0.9802642,-0.54389864,-0.2824991,0.3675854,0.99803346,0.58543485,0.75672,-0.771214,0.42403084,0.84088576,-0.9501531,8,16
Vals Tropical||Agustin Barrios Mandore,0.6455466,-0.8606429,0.003630144,0.94490856,0.6368698,-0.5915052,-0.99232537,0.4247365,0.9979202,-0.3014697,0.9059403,0.90133595,0.3813464,-0.84042966,-0.35327935,0.36306986,-0.6923549,-0.7230891,0.7225349,0.92764795,0.21387565,0.6501601,-0.54389864,-0.98140866,0.33252442,0.38214964,0.39048174,0.027822882,-0.87052745,-0.035714928,0.9206441,0.32402655,7,12
Villano||Gaspar Sanz,0.5700743,-0.98233056,-0.21042451,0.8223809,0.71442693,-0.834466,-0.6894819,0.37111455,0.89583766,0.9900569,0.9376823,-0.50201225,0.21619754,-0.9938019,-0.46950096,-0.3142713,-0.061118506,-0.52650595,0.7539208,0.94399583,-0.8255205,0.9698431,-0.729357,-0.9999994,0.52234584,0.3339374,0.3306132,-0.67116714,-0.8145127,-0.9835578,0.35739225,0.5196008,2,2
"Waltz, Op. 241 no. 4||Ferdinando Carulli",0.5700743,-0.9708216,-0.10460857,0.27870375,0.69815797,-0.77227265,-0.99983853,0.38969713,-0.97581214,0.9305712,0.91933835,0.99993956,0.9999625,-0.9943911,-0.45726466,0.9999965,-0.28527364,-0.6349663,0.951979,-0.8410775,0.8914604,-0.65317464,-0.59740007,-0.99995816,0.6504905,0.51623744,0.29698187,-0.5594359,-0.8145127,-0.7522636,0.4755088,0.30126733,0,1
"Waltz, Op. 51 no. 8||Napoleon Coste",0.6943503,-0.9017771,0.003630144,0.6451794,0.68291396,-0.7812031,-0.6894819,0.3830901,0.6915954,0.58874923,0.92158425,0.99993956,0.9995835,-0.9731147,-0.4130706,0.9999965,-0.8240483,-0.7926363,0.91340816,0.6430679,0.5970054,0.45817527,-0.54389864,-0.99534243,0.533162,0.90407664,0.3674141,-0.4666455,-0.85030955,-0.580799,0.5553272,-0.23933983,7,13
