piece_id,barre_ratio,avg_chord_stretch,max_chord_stretch,avg_position_shift,fret_change_rate,avg_fret,p90_fret,high_position_ratio,open_string_ratio,p90_chord_stretch,shift_rate,max_position_shift,std_position_shift,fret_entropy,max_avg_chord_stretch_window,p95_position_shift_window,avg_stretch_velocity_beats,p90_stretch_velocity_beats,avg_position_shift_speed_beats,max_position_shift_speed_beats,arpeggio_density,avg_string_jump,max_string_jump,string_entropy,chord_ratio,polyphonic_arpeggio_intensity_beats,avg_polyphony,total_notes,tempo_bpm,log_total_notes,repetition_ratio,max_note_density_window,true_label,predicted_label
Mazurka; Op. 33 no. 1||Frederic Chopin,0.0959723,-0.7491489,0.17136502,0.83624357,0.32140645,0.0062017837,-0.68798995,0.35495886,0.7031619,-0.5404698,0.9882703,0.35638067,0.4165386,-0.27258995,-0.30877805,0.7503291,-0.50267464,-0.65535,0.8209294,0.5749717,-0.31495234,-0.3112386,-0.57750183,0.3174835,-0.3630782,0.8015652,0.40811628,-0.7562028,-0.645773,-0.55975705,0.43720087,0.091815375,4,3
Minueto en Si Mayor||Agustin Barrios Mangore,0.5020226,-0.76115936,0.25926822,0.7777857,0.34579587,0.009137674,-0.68798995,0.17790808,0.9528275,-0.4894104,0.88005364,0.41101116,0.52879196,-0.15615205,-0.3039899,0.73197806,-0.6008553,-0.78466386,0.7493631,0.61469394,-0.4285778,-0.40301287,-0.57750183,0.5033233,0.509041,0.7546821,0.20583165,-0.6140945,-0.8779275,-0.23219861,0.49176905,0.33083412,3,5
Moderato||Dionisio Aguado,0.26261297,-0.7182521,0.08064605,0.6261899,0.31451973,-0.7119005,-0.6997529,-0.16729365,-0.26602763,-0.43475938,-0.39259085,-0.26194957,0.6781202,-0.8284224,-0.291469,0.7428545,-0.5225936,-0.6853713,0.8491287,0.48682642,-0.18522055,-0.17758885,-0.65448606,-0.7636848,-0.55237687,0.72816193,0.4098021,-0.90585417,-0.9882116,-0.98678136,0.43450624,0.26979923,0,0
"Moderato, Op. 39 no. 15||Anton Diabelli",0.67042196,-0.68464845,-0.10331066,0.7092078,0.4187738,-0.62495106,-0.6995599,-0.16729365,0.4794925,-0.2516256,0.3883448,-0.13910583,0.621707,-0.7427732,-0.4341821,0.70508456,-0.43176666,-0.5517928,0.8801198,0.413332,-0.4010306,-0.6033456,-0.27799392,-0.2972057,0.8118512,0.5343976,0.080492,-0.8970912,-0.8779275,-0.97231746,0.44510916,-0.28567433,0,1
Moonlight Sonata||Ludwig van Beethoven,0.67042196,-0.7692719,0.9501763,0.83135617,0.31338638,-0.0796691,-0.68798995,0.032189555,0.7768182,-0.5878362,0.6198657,0.9741275,-0.7114356,-0.07202577,0.8527302,0.9205535,-0.5774644,-0.83342105,-0.84258616,0.9998471,-0.40007144,-0.4954306,-0.38839334,0.22760281,0.8085806,0.7927336,0.08632807,0.86419046,-0.16777197,0.7880842,0.6272921,0.81747967,5,7
Oracion por Todos||Agustin Barrios Mandore,-0.014857629,-0.7290501,0.17136502,0.75769866,0.32327458,-0.0167342,-0.68798995,0.22694544,0.8890075,-0.4894104,0.782561,0.63948053,0.462838,-0.062758975,-0.21436,0.7388206,-0.5585464,-0.78466386,0.75688255,0.71676993,-0.18522055,-0.64080966,-0.4886661,0.075439155,-0.8372207,0.9368602,0.31453118,-0.64766854,-0.4371431,-0.29777348,0.4953125,0.7231715,2,4
Oriental||Isaac Albeniz,0.4398928,-0.76492214,0.34307608,0.72657627,0.3008977,0.60443187,-0.6819689,0.49356595,0.95444983,-0.5878362,0.68291014,0.70915467,0.4933477,0.2099215,-0.10740899,0.8176059,-0.8100828,-0.9825605,0.55041635,0.9273502,-0.25167978,-0.28071377,-0.38839334,0.7094165,-0.039922256,0.9295914,0.28884724,0.96533954,-0.4842777,0.8634571,0.5867498,0.91681165,6,7
"Partita for Lute, BWV 997: Sarabande||J.S. Bach",0.50124216,-0.73508316,0.25926822,0.7289512,0.34311193,-0.58299905,-0.6958731,-0.13982922,0.521062,-0.4894104,0.7018937,0.1158378,0.558243,-0.5681462,-0.21436,0.72608244,-0.5579284,-0.78466386,0.80428404,0.61469394,-0.377027,-0.4049636,-0.38839334,0.69709724,0.05405696,0.8674478,0.24232672,-0.5993082,-0.16777197,-0.20524976,0.4755036,0.6124982,3,4
"Partita II, BWV 1004: v. Ciaccona||J.S. Bach",0.6124386,-0.74606955,0.25926822,0.746044,0.36315492,-0.3206129,-0.6919521,0.017438618,0.7821217,-0.5878362,0.68212056,0.5574374,0.5424272,-0.27035347,-0.291469,0.7428545,-0.5225936,-0.6853713,0.8491287,0.48682642,-0.4820563,-0.58853954,-0.27799392,0.61779827,0.59390587,0.72816193,0.17258303,0.9999778,-0.4371431,0.96943223,0.45429292,0.26979923,7,6
Partita III: BWV 1006: i. Preludio||J.S. Bach,0.66764325,-0.74227375,0.08064605,0.82719105,0.41666844,0.41306752,-0.6839863,0.33691877,0.942979,-0.4894104,0.9719631,0.63948053,0.45588833,-0.042579252,-0.291469,0.76014465,-0.5075063,-0.6676223,0.59801894,0.7952331,-0.47622523,-0.64822197,-0.38839334,-0.029837184,0.87477934,0.67713374,0.060449526,-0.14558925,-0.645773,0.29520142,0.45133018,0.30062443,7,6
Partita III: BWV 1006: ii. Loure||J.S. Bach,0.56751734,-0.7649828,0.34307608,0.7923874,0.33145222,-0.08844099,-0.6919521,0.02291821,0.96415,-0.4894104,0.83446664,0.97064096,0.10296094,-0.353304,-0.24779835,0.9031998,-0.6716436,-0.975363,0.6762936,0.71676993,-0.35017926,-0.33680254,-0.4886661,-0.0928243,0.19840533,0.7148949,0.252635,-0.6903778,-0.7884547,-0.39104688,0.5138794,0.23841098,5,4
"Partita in A Minor, BWV 1013: i. Allemande||J.S. Bach",0.6414809,-0.7248019,0.17136502,0.708403,0.34509736,0.021516936,-0.6859934,0.23219717,0.8985114,-0.4894104,0.606082,0.8150378,0.48816308,-0.027029129,-0.21436,0.7779949,-0.5924128,-0.78466386,0.78139055,0.71676993,-0.38933882,-0.48846987,-0.38839334,-0.7626736,0.80264455,0.5489953,0.08461405,0.51390046,-0.51789254,0.630764,0.5766026,0.5456976,5,6
Petite Piece||Wolfgang Amadeus Mozart,0.60595566,-0.72589195,0.08064605,0.6372611,0.33063725,-0.682836,-0.6997529,-0.16729365,0.20502272,-0.4894104,-0.23423602,-0.13910583,0.6632115,-0.7797512,-0.291469,0.69700146,-0.49159318,-0.6231049,0.8968233,0.33402658,-0.26666304,-0.3804411,-0.57750183,-0.015954869,-0.46002245,0.7394795,0.2622823,-0.85904956,-0.8779275,-0.8745395,0.5071031,0.10842611,1,0
Pictures at an Exhibition: Promenade (Pg. 11)||Modest Mussorgsky,0.24438034,-0.7810323,0.25926822,0.73044044,0.309424,-0.49686387,-0.6958731,-0.1561236,0.9230072,-0.5878362,0.46891886,-0.054501593,0.63271886,-0.6180236,-0.22308108,0.71799886,-0.558418,-0.6853713,0.8901432,0.33402658,-0.5740979,-0.32801503,-0.57750183,0.7018105,-0.83290446,0.83925915,0.4618958,-0.69691557,-0.7884547,-0.40639442,0.43450624,0.19039851,7,1
Preludio No. 1||Francisco Tarrega,0.6013368,-0.76442933,0.25926822,0.77201945,0.33696255,-0.41379136,-0.6899762,0.011509482,0.65197146,-0.5878362,0.8346272,0.5272861,0.47406378,-0.39599794,-0.29648963,0.74047047,-0.5612757,-0.73900485,0.8551124,0.46542296,-0.2930469,-0.47041968,-0.4886661,0.733404,-0.1697262,0.8116778,0.332382,-0.81752104,-0.88461155,-0.7442923,0.43450624,0.20651656,2,3
Romance||Anonymous,0.6199505,-0.68464845,-0.10331066,0.671147,0.37615055,-0.29899573,-0.6899762,0.21704108,-0.5123065,-0.2516256,0.07393997,0.5574374,0.48786288,-0.56778675,-0.4341821,0.80609417,-0.43176666,-0.5517928,0.8933025,0.33402658,-0.56058764,-0.7312941,-0.4886661,-0.23695168,0.79579586,0.54788905,0.08973128,-0.87169856,-0.9403199,-0.9113074,0.43766204,-0.2545678,2,1
Rondo||Napoleon Coste,0.64692014,-0.73755395,0.08064605,0.7147365,0.34181628,-0.6522293,-0.69781816,-0.12115383,0.10939218,-0.4894104,0.5285156,0.1158378,0.5865801,-0.63938457,-0.34243134,0.72023755,-0.5534907,-0.78466386,0.82875395,0.55401915,-0.41424382,-0.42107877,-0.27799392,-0.073251,0.014874255,0.88431484,0.28239867,-0.76973957,-0.72479516,-0.59843504,0.45025697,0.56883067,2,1
"Rondo, Op. 241 no. 34||Ferdinando Carulli",0.67042196,-0.7049381,-0.011429021,0.61541355,0.381325,-0.7256317,-0.6997529,-0.16729365,-0.73295283,-0.37670672,-0.35288334,-0.13910583,0.67810506,-0.82818747,-0.40014526,0.68453664,-0.4994359,-0.6853713,0.8799857,0.48682642,-0.48964503,-0.7022383,-0.38839334,-0.23526621,0.56711453,0.78383076,0.132265,-0.5911722,-0.4727388,-0.19088925,0.43763232,0.5800724,1,1
Sarabande||George Frideric Handel,0.569705,-0.70672804,0.17136502,0.65148616,0.3632243,-0.68461347,-0.6997529,-0.16729365,-0.113115974,-0.37670672,-0.30504856,-0.20131914,0.67351234,-0.78826284,-0.3791715,0.6866427,-0.44838932,-0.58859265,0.9010715,0.33402658,-0.5122486,-0.5189998,-0.27799392,0.7531689,-0.13816912,0.5832247,0.20566307,-0.87637234,-0.8779275,-0.924085,0.44795516,-0.2545678,2,0
"Sonata I, BWV 1001: i. Adagio||J.S. Bach",0.58598363,-0.750505,0.17136502,0.7637848,0.38572976,-0.47561032,-0.6958731,-0.13279298,0.8779597,-0.5878362,0.6715155,0.1158378,0.57558626,-0.51572984,-0.291469,0.7428545,-0.5225936,-0.6853713,0.8491287,0.48682642,-0.39523068,-0.45918384,-0.38839334,0.21171612,0.7185771,0.72816193,0.14281945,-0.60161036,-0.3874783,-0.20937249,0.4453428,0.26979923,6,4
Sonata II: BWV 1003: iv. Allegro||J.S. Bach,0.67042196,-0.68464845,-0.10331066,0.855354,0.4242828,0.9745413,-0.671725,0.74892426,0.9817782,-0.2516256,0.98754865,0.35638067,0.5078517,0.23813163,-0.4341821,0.76014465,-0.43176666,-0.5517928,0.52688444,0.71676993,-0.4236322,-0.49489924,-0.38839334,-0.9476819,0.87777066,0.63244265,0.05709972,0.07822343,-0.72479516,0.43156564,0.44013286,0.22252332,6,6
"Sonata in A Major, L 238/ K 208||Domenico Scarlatti",0.64454657,-0.74123555,0.42175588,0.7299502,0.38273793,-0.50151706,-0.69391775,-0.059571333,0.46325004,-0.5878362,0.75566024,0.46284094,0.526521,-0.44689518,0.029556455,0.7428545,-0.5803723,-0.78466386,0.79031235,0.61469394,-0.502181,-0.7235178,-0.27799392,0.58620316,0.67561716,0.6933867,0.12538248,-0.6875408,-0.4371431,-0.38447905,0.46506128,0.5573723,2,4
"Studio in Si Minore, Op. 35 no. 22||Fernando Sor",0.61819,-0.69632816,0.08064605,0.6854583,0.34004197,-0.4903177,-0.69781816,-0.15113896,0.8703586,-0.37670672,-0.297711,0.030892374,0.6705111,-0.6816488,-0.291469,0.6894329,-0.44994256,-0.6231049,0.887765,0.33402658,-0.6012207,-0.7238411,-0.38839334,-0.6288078,-0.25384817,0.74861693,0.25192702,-0.68180335,-0.7884547,-0.37136406,0.43450624,0.14145766,1,1
"Study in E Minor, Op. 35 no. 18||Fernando Sor",0.59681916,-0.84161425,0.9501763,0.98508555,0.33811685,-0.24767315,-0.66121745,-0.028497487,-0.18663396,-0.9954206,0.9927039,0.9741275,-0.96360093,-0.7376339,0.103773244,0.9187144,-0.6412739,-0.94263107,0.44083613,0.9646026,-0.5528885,-0.70621616,-0.4886661,0.8160934,-0.84696907,0.79082394,0.32043165,-0.7921928,-0.8779275,-0.66539055,0.45055613,0.07515339,1,1
Study No. 6||Fernando Sor,0.67042196,-0.70672804,0.08064605,0.67271656,0.39115545,-0.62718654,-0.69781816,-0.16729365,0.36190814,-0.37670672,0.1277002,-0.011826143,0.6186954,-0.7137739,-0.3649675,0.71493673,-0.46935397,-0.6231049,0.8913186,0.3703899,-0.5784042,-0.85984135,-0.27799392,0.6064777,0.83730227,0.5410574,0.072523035,-0.81511885,-0.8779275,-0.7367014,0.44150448,-0.1745875,0,1
"Study, Op. 139 no. 5||Mauro Giuliani",0.41328642,-0.7392897,0.17136502,0.72397894,0.32183787,-0.5513806,-0.69391775,-0.05243312,-0.12069227,-0.4894104,0.6339613,0.41101116,0.52808005,-0.5436472,-0.31393176,0.75206053,-0.50522256,-0.66458744,0.8587651,0.5749717,-0.34057978,-0.33669955,-0.27799392,0.6991734,-0.29839513,0.80836517,0.35807282,-0.7468019,-0.8779275,-0.5336919,0.48336557,0.38922125,1,2
"Study, Op. 48 no. 23||Mauro Giuliani",0.6167871,-0.76756763,0.17136502,0.9294876,0.38771304,0.021936413,-0.68798995,0.08912997,0.83058614,-0.5786605,0.8297392,0.9666925,-0.89164466,-0.36130977,-0.21436,0.9142633,-0.5815541,-0.78466386,0.35800642,0.99870026,-0.5271306,-0.6977517,-0.27799392,-0.1788276,0.8503204,0.6620491,0.08763252,-0.7262199,-0.7884547,-0.4789408,0.45551515,0.43107793,4,3
"Study, Op. 60 no. 13||Matteo Carcassi",0.67042196,-0.7049381,-0.011429021,0.87549716,0.34165713,-0.4826941,-0.6919521,-0.025157614,-0.8806078,-0.35259354,0.7928677,0.9741275,-0.82546264,-0.6848787,-0.291469,0.7428545,-0.5225936,-0.6853713,0.8491287,0.48682642,-0.48205772,-0.7255043,-0.27799392,-0.9902045,0.87047637,0.72816193,0.06250476,-0.7968391,-0.5499807,-0.67963743,0.5812444,0.26979923,2,1
"Study, Op. 60 no. 17||Matteo Carcassi",0.63834673,-0.7355943,0.08064605,0.973254,0.38059023,0.090436615,-0.66121745,0.12681885,0.13714555,-0.4894104,0.9834648,0.9741275,-0.9671303,-0.2555895,-0.3529993,0.9205535,-0.56982493,-0.7673081,-0.36780205,0.9993785,-0.54411274,-0.859067,-0.27799392,0.3723077,0.7986354,0.6708677,0.107075505,-0.76900506,-0.7884547,-0.5963022,0.4749226,0.5217018,2,2
"Study, Op. 60 no. 20||Matteo Carcassi",0.67042196,-0.68464845,-0.10331066,0.7723113,0.38707927,-0.43892366,-0.6899762,0.06540832,0.08085005,-0.2516256,0.91226786,0.70915467,0.24046843,-0.44900167,-0.4341821,0.79902333,-0.43176666,-0.5517928,0.8531158,0.6316232,-0.55690396,-0.8092437,-0.27799392,0.19327216,0.8785768,0.524623,0.05674628,-0.7362696,-0.9912476,-0.50527704,0.43686357,-0.28567433,5,2
"Study, Op. 60 no. 24||Matteo Carcassi",0.5495419,-0.77523506,0.4945585,0.7913608,0.32660332,-0.4223252,-0.69391775,-0.04829245,0.64736557,-0.5878362,0.8914318,0.9514515,0.16670093,-0.39317924,-0.17470907,0.88403636,-0.690501,-0.85531116,0.67354584,0.8421514,-0.4000289,-0.40275955,-0.27799392,0.24938233,0.4177529,0.88878554,0.2731721,-0.34278506,-0.7884547,0.13247535,0.5083394,0.7387947,5,5
"Study, Op. 60 no. 4||Matteo Carcassi",0.67042196,-0.7049381,-0.011429021,0.7205345,0.4074716,-0.2444947,-0.6899762,0.12981397,0.53219146,-0.35259354,0.3544968,0.5574374,0.43761417,-0.30541912,-0.3649675,0.76014465,-0.4994359,-0.6615305,0.79486656,0.71676993,-0.5022014,-0.72694516,-0.38839334,-0.9638796,0.8691682,0.6834274,0.06207187,-0.82165736,-0.8779275,-0.7573943,0.45036447,0.25417203,2,2
"Suite 2 for Cello, BWV 1008: i. Prelude||J.S. Bach",0.6242603,-0.76171505,0.91490686,0.8226839,0.3876791,-0.19475804,-0.68798995,0.104275994,0.78615487,-0.5878362,0.67626756,0.9741275,-0.2807301,-0.152606,0.76936626,0.9205535,-0.62862355,-0.85531116,0.666222,0.6338364,-0.45369256,-0.5258021,-0.4886661,0.2063467,0.76167065,0.7407967,0.119027756,-0.19452366,-0.4371431,0.25958857,0.44970924,0.48410898,3,6
"Suite 2 for Cello, BWV 1008: iv. Sarabande||J.S. Bach",0.5794147,-0.7235785,0.17136502,0.7040584,0.35657555,-0.61380947,-0.6958731,-0.15504515,0.37997577,-0.4894104,0.25218883,0.17852002,0.5955908,-0.5869976,-0.3469713,0.71687394,-0.50384885,-0.6853713,0.8547621,0.48682642,-0.47419745,-0.5523014,-0.27799392,0.7016014,0.16277884,0.7637922,0.22517025,-0.80074805,-0.30863258,-0.69171363,0.45534065,0.26979923,2,2
"Suite 3 for Cello, BWV 1009: ii. Allemande||J.S. Bach",0.62887555,-0.7341978,0.17136502,0.7397758,0.37086034,-0.28921235,-0.68798995,0.028926902,0.84807885,-0.4894104,0.60538566,0.70915467,0.52760434,-0.31359586,-0.21436,0.7643073,-0.61194,-0.78466386,0.79432523,0.61469394,-0.3700983,-0.5073917,-0.38839334,0.30268374,0.47409466,0.69731206,0.15016246,-0.41666588,-0.30863258,0.054638248,0.4828182,0.33083412,4,5
"Suite 6 for Cello, BWV 1012: i . Prelude||J.S. Bach",0.6641921,-0.7213801,0.34307608,0.7482294,0.39871615,-0.33821273,-0.6919521,0.023408074,0.65670395,-0.4894104,0.72484535,0.63948053,0.51371706,-0.3247918,-0.05281973,0.7428545,-0.4852236,-0.6853713,0.85508215,0.48682642,-0.4864327,-0.6001701,-0.38839334,0.6941739,0.81147915,0.5624975,0.08334809,0.45755208,-0.9080532,0.6073029,0.4474551,0.20651656,4,6
"Suite 6 for Cello, BWV 1012: iii.  Courante||J.S. Bach",0.67042196,-0.68464845,-0.10331066,0.7633171,0.42390934,-0.40535575,-0.6958731,-0.098039545,0.86300594,-0.2516256,0.7880443,0.1158378,0.56737673,-0.5208656,-0.4341821,0.72451293,-0.43176666,-0.5517928,0.7887394,0.61469394,-0.40363878,-0.53530097,-0.27799392,0.64880615,0.8785768,0.58984214,0.05674628,-0.51643,-0.01971049,-0.07265756,0.44435588,0.19039851,2,5
"Suite 6 for Cello, BWV 1012: iv.  Sarabande||J.S. Bach",0.11780777,-0.74464,0.17136502,0.73787165,0.31795606,-0.3906021,-0.6919521,0.008652903,0.72833633,-0.5878362,0.7794,0.46284094,0.4984298,-0.40710574,-0.27631137,0.7546384,-0.4852899,-0.65535,0.9019246,0.33402658,-0.43447107,-0.4022148,-0.27799392,0.6057452,-0.34772614,0.63738817,0.3335243,-0.76455474,-0.72479516,-0.5834632,0.5093789,-0.14187233,2,2
Suite en La Mayor: Granduque II||Gaspar Sanz,0.64467037,-0.71907306,0.17136502,0.71577543,0.396336,-0.6126292,-0.69781816,-0.16384031,0.27560282,-0.4894104,0.23730686,-0.011826143,0.61329466,-0.75942415,-0.32871586,0.71975905,-0.48303258,-0.6853713,0.8799685,0.413332,-0.35091263,-0.36111304,-0.57750183,-0.36248657,0.606435,0.58874905,0.14396393,-0.76455474,-0.645773,-0.5834632,0.43944713,-0.15827332,2,1
"Suite for Solo Violoncello, BWV 1009: Gigue||J.S. Bach",0.5980028,-0.7345159,0.17136502,0.71855384,0.34640518,-0.35809454,-0.6919521,-0.023868877,0.75327915,-0.4894104,0.5034156,0.23978597,0.55515206,-0.4098893,-0.21436,0.7428545,-0.53996676,-0.6853713,0.823546,0.61469394,-0.38572738,-0.512126,-0.27799392,0.030052789,0.4690338,0.65985286,0.15220943,-0.35857195,-0.8387653,0.11680761,0.53635454,0.4446398,3,4
Suite in D Minor: v. Gavotte||Robert de Visee,0.61757565,-0.7284979,0.17136502,0.70506763,0.32932216,-0.6264754,-0.6997529,-0.16729365,0.40382037,-0.4894104,0.51828855,-0.011826143,0.6136125,-0.73734874,-0.3495583,0.70608234,-0.47804388,-0.6231049,0.89584786,0.33402658,-0.54747015,-0.41639337,-0.38839334,0.02887367,-0.49905276,0.6925718,0.2996952,-0.87039554,-0.9131641,-0.9076557,0.47816855,-0.092234984,1,1
"Suite IV, BWV 1006a: i. Prelude||J.S. Bach",0.6570309,-0.74227375,0.34307608,0.76289403,0.40358406,-0.096459605,-0.68798995,0.11942504,0.8519801,-0.4894104,0.8307048,0.35638067,0.5409197,-0.1983783,-0.26612878,0.7618173,-0.6247825,-0.78466386,0.7400711,0.61469394,-0.5376809,-0.75639623,-0.27799392,0.7152567,0.8242501,0.7082916,0.07934539,0.8673461,-0.7884547,0.7898809,0.4379731,0.48410898,7,6
Suite Populaire Bresilienne: 4.  Gavotta - Choro||Heitor Villa-Lobos,0.3025961,-0.7369646,0.25926822,0.75931966,0.31708023,-0.37035316,-0.6919521,0.011995323,0.45704517,-0.4894104,0.8619033,0.51168823,0.55686814,-0.35964465,-0.30220747,0.7764214,-0.50699496,-0.6853713,0.86187303,0.43850598,-0.37153855,-0.2626946,-0.57750183,0.5880137,-0.57670885,0.85689795,0.42275074,0.90811694,-0.5499807,0.8151099,0.46074286,0.3748916,4,5
"Suite, BWV 995: i. Prelude||J.S. Bach",0.6211718,-0.73310274,0.25926822,0.7628394,0.3873697,-0.35783166,-0.6919521,0.027427057,0.73809266,-0.4894104,0.67493534,0.5574374,0.53729093,-0.24235368,-0.21436,0.7550658,-0.5455534,-0.78466386,0.7547121,0.61469394,-0.4288495,-0.5232213,-0.27799392,0.2931964,0.66053194,0.74808973,0.13570094,0.903596,-0.4371431,0.81208575,0.45055613,0.56883067,6,6
"Suite, BWV 996: i. Praeludio||J.S. Bach",0.47285637,-0.74363095,0.25926822,0.72328496,0.31051224,-0.48518735,-0.6958731,-0.09358718,0.7011289,-0.4894104,0.7828915,0.23978597,0.5444527,-0.48682612,-0.2339323,0.73397017,-0.6166218,-0.78466386,0.78965414,0.61469394,-0.37377667,-0.34491497,-0.4886661,0.80560124,-0.22252667,0.93167627,0.31984922,0.25784236,-0.72479516,0.5202583,0.53001404,0.929207,6,5
Tarantella||Agustin Barrios Mandore,0.494442,-0.7382253,0.17136502,0.73749477,0.3443481,-0.26299065,-0.6899762,0.052269597,0.7796146,-0.4894104,0.7125757,0.88496816,0.45323473,-0.14904922,-0.21436,0.8640655,-0.51062274,-0.6853713,0.87161744,0.43227446,-0.47197756,-0.5861294,-0.27799392,0.8448032,0.34296343,0.6902398,0.21764956,0.7330275,-0.7884547,0.72339106,0.47325116,0.3603806,3,6
The Round Battle Galliard||John Dowland,0.51391584,-0.73840517,0.17136502,0.7103753,0.3106541,-0.66617477,-0.69781816,-0.15265074,-0.15040906,-0.5878362,0.6908742,0.1158378,0.56904584,-0.763725,-0.3213434,0.72451293,-0.52946097,-0.73900485,0.87307835,0.413332,-0.3578006,-0.43738928,-0.38839334,0.6753443,-0.18835688,0.8305094,0.38916942,-0.8291153,-0.8100581,-0.781074,0.4935085,0.5093827,1,1
The Squirrel's Toy||Francis Cutting,0.5584953,-0.7111988,0.17136502,0.72623694,0.33999044,-0.6228851,-0.69781816,-0.123534545,-0.12918214,-0.4459691,-0.39259085,-0.26194957,0.65532595,-0.71629083,-0.291469,0.7428545,-0.5225936,-0.6853713,0.8491287,0.48682642,-0.3299691,-0.25441527,-0.65448606,-0.090060435,-0.49905276,0.72816193,0.3131467,-0.90020853,-0.9484014,-0.97796524,0.43450624,0.26979923,0,0
Tombeau de M. Mouton (Allemande)||Robert de Visee,0.5606653,-0.7398978,0.17136502,0.7471539,0.33881915,-0.42861065,-0.6919521,-0.010034358,0.62704533,-0.4894104,0.6310406,0.9666925,0.23490147,-0.43860057,-0.3164066,0.902342,-0.51259625,-0.6853713,0.85980606,0.48682642,-0.46243408,-0.5122859,-0.27799392,0.80200887,0.31494325,0.7216548,0.2701839,-0.7329549,-0.5068559,-0.49650705,0.4706474,0.3158093,4,4
"Traumerei from Kinderscenen, Op. 15||Robert Schumann",0.45729986,-0.7731797,0.25926822,0.8201162,0.32318422,0.54607296,-0.6799411,0.5055567,0.88774145,-0.5878362,0.9767546,0.63948053,0.26093078,0.06782379,-0.27461848,0.80748147,-0.5605886,-0.73900485,0.5899735,0.8965961,-0.31837946,-0.34025344,-0.4886661,0.664257,0.02577266,0.8034402,0.32339704,-0.7362696,-0.4371431,-0.50527704,0.49322936,0.26979923,4,5
Tres pequenas Piezas para Guitarra: III. Pequena sevillana||Joaquin Rodrigo,-0.25128484,-0.7262684,0.25926822,0.69835657,0.28519782,-0.59772116,-0.69781816,-0.12029097,0.54041576,-0.4894104,0.36276615,0.63948053,0.5653146,-0.6765198,-0.13448326,0.72451293,-0.57096004,-0.78466386,0.83341026,0.61469394,-0.3041201,-0.24600734,-0.27799392,0.7044138,-0.15393429,0.9721767,0.44595373,0.96724796,-0.7647136,0.86566496,0.56393427,0.9922824,4,5
Vals Tropical||Agustin Barrios Mandore,0.6336693,-0.74263185,0.25926822,0.67479706,0.29551733,-0.05308925,-0.6899762,0.20271415,0.883227,-0.5878362,0.49292007,0.5574374,0.54465294,-0.15598954,-0.13448326,0.7379169,-0.514006,-0.6853713,0.89005786,0.4618011,-0.39803666,-0.4782181,-0.27799392,-0.03005517,-0.24809895,0.5728964,0.22514926,0.115666024,-0.9614918,0.4512154,0.6130117,-0.10884428,3,4
Villano||Gaspar Sanz,0.67042196,-0.68464845,-0.10331066,0.80166954,0.3895242,-0.55523545,-0.6958731,-0.16729365,0.46734768,-0.2516256,0.9422997,-0.13910583,0.5930827,-0.76449287,-0.4341821,0.70508456,-0.43176666,-0.5517928,0.87275505,0.33402658,-0.18522055,-0.28121203,-0.65448606,-0.9814142,0.31081465,0.55465806,0.16088018,-0.91767937,-0.8779275,-0.9982588,0.43450624,-0.40371916,0,1
"Waltz, Op. 241 no. 4||Ferdinando Carulli",0.67042196,-0.6993683,0.08064605,0.906306,0.36883345,-0.40720004,-0.6839863,-0.04122079,-0.8077819,-0.37670672,0.76034695,0.9666925,-0.8796316,-0.7749144,-0.40398458,0.9142633,-0.456754,-0.6231049,0.3498221,0.9989961,-0.5546563,-0.66126984,-0.38839334,-0.8816704,0.66659456,0.62509674,0.12543638,-0.8368297,-0.8779275,-0.80555016,0.45786974,-0.075574204,0,0
"Waltz, Op. 51 no. 8||Napoleon Coste",0.6045166,-0.7332076,0.25926822,0.8579859,0.34994552,-0.4275736,-0.6958731,-0.08665016,0.23498033,-0.4894104,0.79346037,0.9666925,-0.7163673,-0.5578358,-0.291469,0.9142633,-0.5445777,-0.73900485,0.6094765,0.90692985,-0.46255633,-0.5154605,-0.27799392,-0.3260555,0.34370896,0.8272666,0.2002039,-0.7427942,-0.9385623,-0.52278143,0.47521493,0.5800724,3,2
Wilson's Wilde||Anonymous,0.5934659,-0.6966595,0.17136502,0.65062934,0.32492727,-0.6738491,-0.69781816,-0.16034201,-0.26542225,-0.37670672,-0.20390354,-0.13910583,0.65458435,-0.8114068,-0.3768163,0.6980217,-0.44226202,-0.58859265,0.9070349,0.33402658,-0.4123428,-0.54349214,-0.27799392,0.6839479,-0.1660887,0.64307946,0.3067902,-0.86551195,-0.8779275,-0.8936673,0.48037875,-0.10884428,0,0
Zambra Granadina||Isaac Albeniz,0.44841725,-0.7651925,0.25926822,0.7262078,0.3005219,-0.21069878,-0.6899762,0.067939766,0.6897331,-0.4894104,0.6591253,0.68726414,0.49680507,-0.1309425,-0.23782468,0.7704339,-0.6824459,-0.85531116,0.75158685,0.7839437,-0.2903605,-0.2946343,-0.27799392,0.7963455,-0.032748874,0.9070386,0.3458758,0.7516088,-0.5705148,0.7317784,0.55883116,0.929207,7,6
Adelita (Mazurka)||Francisco Tarrega,0.49083725,-0.7263243,0.08064605,0.8207246,0.3437295,0.2920576,-0.6859934,0.45989513,0.80714446,-0.4894104,0.972743,0.5574374,0.4016025,-0.12533587,-0.32871586,0.7779949,-0.4898291,-0.6676223,0.81242234,0.6011218,-0.3578006,-0.43262222,-0.57750183,0.6108824,0.064253114,0.72138804,0.26081508,-0.87595415,-0.645773,-0.92296356,0.47865197,0.19039851,2,4
